"","block_year","ev_clue_small_area","dv_parking_per_dwelling","ev_percent_single_bedroom","ev_percent_two_bedrooms","ev_percent_three_bedrooms","ev_percent_student_accommodation","ev_bike_per_dwelling","block_id","census_year","bar_pub_patron_limit","cafe_restaurant_seats_indoor","cafe_restaurant_seats_outdoor","dwelling_house_townhouse","dwelling_residential_apartments","dwelling_student_apartments","m2_commercial_accommodation","m2_common_area","m2_community_use","m2_educational_research","m2_entertainment_recreation_indoor","m2_equipment_installation","m2_hospital_clinic","m2_house_townhouse","m2_institutional_accommodation","m2_manufacturing","m2_office","m2_park_reserve","m2_parking_commercial_covered","m2_parking_commercial_uncovered","m2_parking_private_covered","m2_parking_private_uncovered","m2_performances_conferences_ceremonies","m2_private_outdoor_space","m2_public_display_area","m2_residential_apartment","m2_retail_cars","m2_retail_shop","m2_retail_showroom","m2_retail_stall","m2_sports_and_recreation_outdoor","m2_square_promenade","m2_storage","m2_student_accommodation","m2_transport","m2_transport_storage_uncovered","m2_unoccupied_under_construction","m2_unoccupied_under_demolition_condemned","m2_unoccupied_under_renovation","m2_unoccupied_undeveloped_site","m2_unoccupied_unused","m2_wholesale","m2_workshop_studio","parking_n_commercial","parking_n_private","parking_n_residential","services_accommodation_and_food","services_administrative_and_support","services_agriculture_forestry_and_fishing","services_arts_and_recreation","services_construction","services_education_and_training","services_electricity_gas_water_and_waste","services_financial_and_insurance","services_health_care_and_social_assistance","services_information_media_and_telecommunications","services_manufacturing","services_mining","services_other","services_professional_scientific_and_technical","services_public_administration_and_safety","services_rental_hiring_and_real_estate","services_retail_trade","services_transport_postal_and_warehousing","services_wholesale_trade","ev_non_residential_bays"
"2403","270_2002",NA,NA,NA,NA,NA,NA,NA,270,2002,811,834,214,0,0,0,0,89278,0,202031,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,0,18,1,0,3,0,1,0,3,0,0,0,0,3,0,0,0,10,1,0,NA
"2404","270_2003",NA,NA,NA,NA,NA,NA,NA,270,2003,1211,893,212,0,6,0,0,89278,0,200570,1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2789,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,648,0,21,1,0,1,0,1,0,3,0,1,0,0,3,0,0,0,10,1,0,NA
"2405","270_2004",NA,NA,NA,NA,NA,NA,NA,270,2004,1211,893,212,0,6,0,0,89278,0,200570,1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2789,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,648,0,21,1,0,1,0,1,0,3,0,1,0,0,3,0,0,0,10,1,0,NA
"2406","270_2005",NA,NA,NA,NA,NA,NA,NA,270,2005,811,748,188,0,6,0,0,89807,0,199694,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,0,20,1,0,1,0,1,0,3,0,1,0,0,3,0,0,0,10,1,0,NA
"2407","270_2006",NA,NA,NA,NA,NA,NA,NA,270,2006,811,748,188,0,6,0,0,86864,0,202637,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,0,20,1,0,1,0,1,0,3,0,1,0,0,3,0,0,0,10,1,0,NA
"2408","270_2007",NA,NA,NA,NA,NA,NA,NA,270,2007,811,748,186,0,6,0,0,89732,0,199777,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,0,21,1,0,1,0,1,0,3,0,1,0,0,2,0,0,0,11,1,0,NA
"2409","270_2008",NA,NA,NA,NA,NA,NA,NA,270,2008,811,748,186,0,6,0,0,89732,0,199777,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,0,21,1,0,1,0,1,0,3,0,1,0,0,2,0,0,0,11,1,0,NA
"2410","270_2009",NA,NA,NA,NA,NA,NA,NA,270,2009,811,748,186,0,6,0,0,89964,0,199545,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,0,21,1,0,1,0,1,0,3,0,1,0,0,2,0,0,0,11,1,0,NA
"2411","270_2010",NA,NA,NA,NA,NA,NA,NA,270,2010,811,858,464,0,3,0,0,89374,0,192608,2568,0,0,0,0,0,8590,0,0,0,0,0,0,0,3124,0,0,2827,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,648,0,26,2,0,2,0,1,0,3,0,1,2,0,1,0,0,0,11,1,0,NA
"2412","270_2011",NA,NA,NA,NA,NA,NA,NA,270,2011,811,858,464,0,3,0,0,89374,0,192608,2568,0,0,0,0,0,8590,0,0,0,0,0,0,0,3124,0,0,2827,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,648,0,26,2,0,2,0,1,0,3,0,1,2,0,1,0,0,0,11,1,0,NA
"2413","270_2012",NA,NA,NA,NA,NA,NA,NA,270,2012,811,858,441,0,3,0,0,96694,0,201540,2915,0,0,0,0,0,12734,0,0,0,0,0,0,0,3802,0,0,2926,0,0,0,0,23514,0,0,0,0,0,0,0,0,0,0,0,648,0,25,3,0,3,0,1,0,3,0,1,2,0,1,0,0,0,10,1,0,0
"2414","270_2013",NA,NA,NA,NA,NA,NA,NA,270,2013,811,858,441,0,3,0,0,96707,0,201540,2915,0,0,0,0,0,12734,0,0,0,0,0,0,0,3802,0,0,2926,0,0,0,0,23514,0,0,0,0,0,0,0,0,0,0,0,648,0,25,3,0,3,0,1,0,3,0,1,2,0,1,0,0,0,10,1,0,NA
"2415","270_2014",NA,NA,NA,NA,NA,NA,NA,270,2014,811,1163,567,0,3,0,0,97107,0,202640,3253,0,0,0,0,0,0,0,0,0,40291,0,0,0,4640,0,0,2874,0,0,0,0,17605,0,0,0,0,0,0,0,0,0,0,0,970,0,29,3,0,6,0,1,0,2,0,0,0,0,1,0,0,0,8,1,0,0
"2416","270_2015",NA,NA,NA,NA,NA,NA,NA,270,2015,811,1163,567,0,3,0,0,97107,0,202640,3253,0,0,0,0,0,0,0,0,0,40291,0,0,0,4640,0,0,2874,0,0,0,0,17605,0,0,0,0,0,0,0,0,0,0,0,970,0,29,3,0,6,0,1,0,2,0,0,0,0,1,0,0,0,8,1,0,NA
"2417","270_2016",NA,NA,NA,NA,NA,NA,NA,270,2016,811,1164,551,1,0,0,0,89269,0,205252,11689,13068,0,0,0,0,13863,0,10188,0,0,0,1009,0,5534,0,0,2005,0,0,0,0,3277,0,0,0,15030,0,0,0,0,0,0,140,830,0,32,4,0,5,0,50,0,2,0,0,0,0,2,0,0,0,9,1,0,NA
"2418","270_2017",NA,NA,NA,NA,NA,NA,NA,270,2017,811,1164,551,1,0,0,0,89269,0,205252,11689,13068,0,0,0,0,13863,0,10188,0,0,0,1009,0,5534,0,0,2005,0,0,0,0,3277,0,0,0,15030,0,0,0,0,0,0,140,830,0,32,4,0,5,0,50,0,2,0,0,0,0,2,0,0,0,9,1,0,NA
"2419","270_2018",NA,NA,NA,NA,NA,NA,NA,270,2018,811,961,487,1,0,0,0,90211,0,214404,10500,12524,0,0,0,0,14022,0,10188,0,0,0,1009,0,5534,0,0,1418,0,85,0,0,3168,0,0,0,7320,0,3437,0,759,0,0,140,830,0,29,5,0,6,0,46,0,2,0,0,0,0,1,0,0,0,6,1,0,NA
"2420","270_2019",NA,NA,NA,NA,NA,NA,NA,270,2019,811,961,487,1,0,0,0,90211,0,214404,10500,12524,0,0,0,0,14022,0,10188,0,0,0,1009,0,5534,0,0,1418,0,85,0,0,3168,0,0,0,7320,0,3437,0,759,0,0,140,830,0,29,5,0,6,0,46,0,2,0,0,0,0,1,0,0,0,6,1,0,NA
"2421","271_2016",NA,NA,NA,NA,NA,NA,NA,271,2016,0,24,6,0,0,0,0,11266,0,0,0,0,0,0,0,0,6498,0,0,0,0,0,0,116765,0,0,0,0,0,0,0,0,0,96960,0,0,0,0,0,0,0,0,0,0,627,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2422","271_2018",NA,NA,NA,NA,NA,NA,NA,271,2018,0,24,6,0,0,0,0,11370,0,0,0,0,0,0,0,0,6726,0,0,0,0,0,0,116340,0,0,0,0,0,0,0,0,0,97677,0,0,0,0,0,0,0,0,0,0,627,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2423","271_2019",NA,NA,NA,NA,NA,NA,NA,271,2019,0,24,6,0,0,0,0,11370,0,0,0,0,0,0,0,0,6726,0,0,0,0,0,0,116340,0,0,0,0,0,0,0,0,0,97677,0,0,0,0,0,0,0,0,0,0,627,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2424","274_2009",NA,NA,NA,NA,NA,NA,NA,274,2009,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147800,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"2425","274_2010",NA,NA,NA,NA,NA,NA,NA,274,2010,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147800,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"2426","274_2011",NA,NA,NA,NA,NA,NA,NA,274,2011,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147800,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"2427","274_2012",NA,NA,NA,NA,NA,NA,NA,274,2012,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954,0,0,0,0,0,0,0,0,0,0,0,0,0,147523,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"2428","274_2013",NA,NA,NA,NA,NA,NA,NA,274,2013,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954,0,0,0,0,0,0,0,0,0,0,0,0,0,147523,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
